word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30
אוטוביוגרפיותיך,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.272727272727273,0.5,0.222222222222222,0,0.888888888888889,0,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.818181818181818,0.5
אוטוביוגרפייתכם,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.272727272727273,0.5,0.222222222222222,0,0.888888888888889,0,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.363636363636364,0.5,0.777777777777778,0
אוטוביוגרפייתכן,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.272727272727273,0.5,0.222222222222222,0,0.888888888888889,0,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.363636363636364,0.5,0.666666666666667,0
אוטוביוגרפייתנו,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.272727272727273,0.5,0.222222222222222,0,0.888888888888889,0,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.5,1,0.555555555555556,0
אומניפוטנטיותכם,0.333333333333333,0,0.555555555555556,0,0.6,1,0.5,1,0.545454545454545,0.5,0.888888888888889,0,0.555555555555556,0,0.444444444444444,0,0.5,1,0.444444444444444,0,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.363636363636364,0.5,0.777777777777778,0
אומניפוטנטיותכן,0.333333333333333,0,0.555555555555556,0,0.6,1,0.5,1,0.545454545454545,0.5,0.888888888888889,0,0.555555555555556,0,0.444444444444444,0,0.5,1,0.444444444444444,0,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.363636363636364,0.5,0.666666666666667,0
אומניפוטנטיותנו,0.333333333333333,0,0.555555555555556,0,0.6,1,0.5,1,0.545454545454545,0.5,0.888888888888889,0,0.555555555555556,0,0.444444444444444,0,0.5,1,0.444444444444444,0,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.5,1,0.555555555555556,0
אוניברסיטאותיהם,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אוניברסיטאותיהן,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אוניברסיטאותייך,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אוניברסיטאותיכם,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אוניברסיטאותיכן,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אוניברסיטאותינו,0.333333333333333,0,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.3,1,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.444444444444444,0,0.333333333333333,0,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אופטימיזציותיהם,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אופטימיזציותיהן,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אופטימיזציותייך,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אופטימיזציותיכם,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אופטימיזציותיכן,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אופטימיזציותינו,0.333333333333333,0,0.555555555555556,0,0.888888888888889,0,0.444444444444444,0,0.545454545454545,0.5,0.6,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אורתודוקסיותיהם,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אורתודוקסיותיהן,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אורתודוקסיותייך,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אורתודוקסיותיכם,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אורתודוקסיותיכן,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אורתודוקסיותינו,0.333333333333333,0,0.555555555555556,0,0.222222222222222,0,0.8,1,0.555555555555556,0,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אימונולוגיותיהם,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אימונולוגיותיהן,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אימונולוגיותייך,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אימונולוגיותיכם,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אימונולוגיותיכן,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אימונולוגיותינו,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.555555555555556,0,0.5,1,0.555555555555556,0,0.727272727272727,0.5,0.555555555555556,0,0.272727272727273,0.5,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אימפרוביזציותיה,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1
אימפרוביזציותיו,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.555555555555556,0
אימפרוביזציותיי,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5
אימפרוביזציותיך,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.818181818181818,0.5
אימפרוביזצייתכם,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.363636363636364,0.5,0.777777777777778,0
אימפרוביזצייתכן,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.363636363636364,0.5,0.666666666666667,0
אימפרוביזצייתנו,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.555555555555556,0,0.3,1,0.545454545454545,0.5,0.1,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.5,1,0.555555555555556,0
אימפרסיוניסטיות,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.2,1,0.444444444444444,0,0.545454545454545,0.5,0.555555555555556,0,0.8,1
אימפרסיוניסטיים,0.333333333333333,0,0.545454545454545,0.5,0.6,1,0.888888888888889,0,0.222222222222222,0,0.2,1,0.545454545454545,0.5,0.555555555555556,0,0.5,1,0.545454545454545,0.5,0.2,1,0.444444444444444,0,0.545454545454545,0.5,0.545454545454545,0.5,0.777777777777778,0
אינדוקטרינצייתה,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.4,1
אינדוקטרינצייתו,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.555555555555556,0
אינדוקטרינצייתי,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.545454545454545,0.5
אינדוקטרינצייתך,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.818181818181818,0.5
אינדוקטרינצייתם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.777777777777778,0
אינדוקטרינצייתן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.555555555555556,0,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,0.545454545454545,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.545454545454545,0.5,0.8,1,0.666666666666667,0
אינדיבידואומיהם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אינדיבידואומיהן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אינדיבידואומייך,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אינדיבידואומיכם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אינדיבידואומיכן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אינדיבידואומינו,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.555555555555556,0,0.6,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אינדיבידואליסטי,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.181818181818182,0.5,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.181818181818182,0.5,0.555555555555556,0,0.333333333333333,0,0.727272727272727,0.5,0.545454545454545,0.5,0.2,1,0.444444444444444,0,0.545454545454545,0.5
אינטליגנציותיהם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אינטליגנציותיהן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אינטליגנציותייך,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אינטליגנציותיכם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אינטליגנציותיכן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אינטליגנציותינו,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.727272727272727,0.5,0.545454545454545,0.5,0.272727272727273,0.5,0.5,1,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אינטראקטיביותכם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.333333333333333,0,0.111111111111111,0,0.444444444444444,0,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.363636363636364,0.5,0.777777777777778,0
אינטראקטיביותכן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.333333333333333,0,0.111111111111111,0,0.444444444444444,0,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.363636363636364,0.5,0.666666666666667,0
אינטראקטיביותנו,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.333333333333333,0,0.111111111111111,0,0.444444444444444,0,0.545454545454545,0.5,0.3,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.5,1,0.555555555555556,0
אינטרפולציותיהם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
אינטרפולציותיהן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.666666666666667,0
אינטרפולציותייך,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.545454545454545,0.5,0.818181818181818,0.5
אינטרפולציותיכם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.777777777777778,0
אינטרפולציותיכן,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.363636363636364,0.5,0.666666666666667,0
אינטרפולציותינו,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0,0.727272727272727,0.5,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.5,1,0.555555555555556,0
אינטרפרטציותיהם,0.333333333333333,0,0.545454545454545,0.5,0.5,1,0.444444444444444,0,0.222222222222222,0,0.888888888888889,0,0.222222222222222,0,0.444444444444444,0,0.7,1,0.545454545454545,0.5,0.555555555555556,0,0.8,1,0.545454545454545,0.5,0.4,1,0.777777777777778,0
