word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22
אבעבועותייך,0.333333333333333,0,0.3,0.25,0.454545454545455,0.111111111111111,0.3,0.25,0.555555555555556,0,0.454545454545455,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אבעבועותיכם,0.333333333333333,0,0.3,0.25,0.454545454545455,0.111111111111111,0.3,0.25,0.555555555555556,0,0.454545454545455,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אבעבועותיכן,0.333333333333333,0,0.3,0.25,0.454545454545455,0.111111111111111,0.3,0.25,0.555555555555556,0,0.454545454545455,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אבעבועותינו,0.333333333333333,0,0.3,0.25,0.454545454545455,0.111111111111111,0.3,0.25,0.555555555555556,0,0.454545454545455,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אגנוסטיותכם,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.363636363636364,0.111111111111111,0.777777777777778,0
אגנוסטיותכן,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.363636363636364,0.111111111111111,0.666666666666667,0
אגנוסטיותנו,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.5,0.25,0.555555555555556,0
אגנוסטיציזם,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.7,0.25,0.545454545454545,0.111111111111111,0.1,0.25,0.777777777777778,0
אגנוסטיקנים,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.111111111111111,0,0.5,0.25,0.545454545454545,0.111111111111111,0.777777777777778,0
אגנוסטיקנית,0.333333333333333,0,0.272727272727273,0.111111111111111,0.5,0.25,0.555555555555556,0,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.111111111111111,0,0.5,0.25,0.545454545454545,0.111111111111111,0.8,0.25
אגרונומיתכם,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.5,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.8,0.25,0.363636363636364,0.111111111111111,0.777777777777778,0
אגרונומיתכן,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.5,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.8,0.25,0.363636363636364,0.111111111111111,0.666666666666667,0
אגרונומיתנו,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.5,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.8,0.25,0.5,0.25,0.555555555555556,0
אגרופניותיה,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25
אגרופניותיו,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0
אגרופניותיי,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אגרופניותיך,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אגרסיביותכם,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.2,0.25,0.545454545454545,0.111111111111111,0.3,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.363636363636364,0.111111111111111,0.777777777777778,0
אגרסיביותכן,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.2,0.25,0.545454545454545,0.111111111111111,0.3,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.363636363636364,0.111111111111111,0.666666666666667,0
אגרסיביותנו,0.333333333333333,0,0.272727272727273,0.111111111111111,0.222222222222222,0,0.2,0.25,0.545454545454545,0.111111111111111,0.3,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.5,0.25,0.555555555555556,0
אדיבויותיהם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אדיבויותיהן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אדיבויותייך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אדיבויותיכם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אדיבויותיכן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אדיבויותינו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.3,0.25,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אדיקויותיהם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אדיקויותיהן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אדיקויותייך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אדיקויותיכם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אדיקויותיכן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אדיקויותינו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אדמומיותיהם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אדמומיותיהן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אדמומיותייך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אדמומיותיכם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אדמומיותיכן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אדמומיותינו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אדמירליותיה,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.545454545454545,0.111111111111111,0.222222222222222,0,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25
אדמירליותיו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.545454545454545,0.111111111111111,0.222222222222222,0,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0
אדמירליותיי,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.545454545454545,0.111111111111111,0.222222222222222,0,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אדמירליותיך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.6,0.25,0.545454545454545,0.111111111111111,0.222222222222222,0,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אדפטציותיהם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אדפטציותיהן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אדפטציותייך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אדפטציותיכם,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אדפטציותיכן,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אדפטציותינו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.888888888888889,0,0.444444444444444,0,0.7,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אדריכליותיה,0.333333333333333,0,0.181818181818182,0.111111111111111,0.222222222222222,0,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25
אדריכליותיו,0.333333333333333,0,0.181818181818182,0.111111111111111,0.222222222222222,0,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0
אדריכליותיי,0.333333333333333,0,0.181818181818182,0.111111111111111,0.222222222222222,0,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אדריכליותיך,0.333333333333333,0,0.181818181818182,0.111111111111111,0.222222222222222,0,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אובייקטיביי,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.444444444444444,0,0.545454545454545,0.111111111111111,0.3,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אובייקטיבית,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.111111111111111,0,0.444444444444444,0,0.545454545454545,0.111111111111111,0.3,0.25,0.545454545454545,0.111111111111111,0.8,0.25
אובססיותיהם,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אובססיותיהן,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אובססיותייך,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אובססיותיכם,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אובססיותיכן,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אובססיותינו,0.333333333333333,0,0.555555555555556,0,0.3,0.25,0.2,0.25,0.2,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אודיטוריומה,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.4,0.25
אודיטוריומו,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.555555555555556,0
אודיטוריומי,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.545454545454545,0.111111111111111
אודיטוריומך,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.818181818181818,0.111111111111111
אודיטוריומם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.777777777777778,0
אודיטוריומן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.6,0.25,0.666666666666667,0
אודיסאותיהם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.777777777777778,0
אודיסאותיהן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25,0.666666666666667,0
אודיסאותייך,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אודיסאותיכם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.777777777777778,0
אודיסאותיכן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.363636363636364,0.111111111111111,0.666666666666667,0
אודיסאותינו,0.333333333333333,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.333333333333333,0,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.5,0.25,0.555555555555556,0
אווילויותיה,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.727272727272727,0.111111111111111,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.4,0.25
אווילויותיו,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.727272727272727,0.111111111111111,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.555555555555556,0
אווילויותיי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.727272727272727,0.111111111111111,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אווילויותיך,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.727272727272727,0.111111111111111,0.555555555555556,0,0.545454545454545,0.111111111111111,0.555555555555556,0,0.8,0.25,0.545454545454545,0.111111111111111,0.818181818181818,0.111111111111111
אווירודינמי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.181818181818182,0.111111111111111,0.545454545454545,0.111111111111111,0.5,0.25,0.6,0.25,0.545454545454545,0.111111111111111
אווירונאוטי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,0.111111111111111,0.222222222222222,0,0.555555555555556,0,0.5,0.25,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.545454545454545,0.111111111111111
אוונגליונים,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,0.25,0.272727272727273,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.555555555555556,0,0.5,0.25,0.545454545454545,0.111111111111111,0.777777777777778,0
אוונגליסטיי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,0.25,0.272727272727273,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.545454545454545,0.111111111111111
אוונגליסטים,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,0.25,0.272727272727273,0.111111111111111,0.727272727272727,0.111111111111111,0.545454545454545,0.111111111111111,0.2,0.25,0.444444444444444,0,0.545454545454545,0.111111111111111,0.777777777777778,0
