word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10
enpia,0.272727272727273,0,0.75,1,0.909090909090909,0,0.727272727272727,0,0.1,0.5
enray,0.272727272727273,0,0.75,1,0.363636363636364,0,0.1,0.5,0.545454545454545,0
enrib,0.272727272727273,0,0.75,1,0.363636363636364,0,0.727272727272727,0,0.625,1
enrol,0.272727272727273,0,0.75,1,0.363636363636364,0,0.818181818181818,0,0.9,0.5
enrut,0.272727272727273,0,0.75,1,0.363636363636364,0,0.636363636363636,0,0.454545454545455,0
ensky,0.272727272727273,0,0.75,1,0.2,0.5,0.8,0.5,0.545454545454545,0
ensue,0.272727272727273,0,0.75,1,0.2,0.5,0.636363636363636,0,0.272727272727273,0
entad,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.3,0.5
ental,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5
entea,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.1,0.5
enter,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
entia,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5
entom,0.272727272727273,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.875,1
entre,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.272727272727273,0
entry,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.545454545454545,0
entte,0.272727272727273,0,0.75,1,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0
enure,0.272727272727273,0,0.75,1,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
envoi,0.272727272727273,0,0.75,1,0.5,1,0.818181818181818,0,0.727272727272727,0
envoy,0.272727272727273,0,0.75,1,0.5,1,0.818181818181818,0,0.545454545454545,0
enweb,0.272727272727273,0,0.75,1,0.181818181818182,0,0.272727272727273,0,0.625,1
enzym,0.272727272727273,0,0.75,1,0.125,1,0.545454545454545,0,0.875,1
eoith,0.272727272727273,0,0.818181818181818,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5
eosin,0.272727272727273,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.75,1
epact,0.272727272727273,0,0.909090909090909,0,0.1,0.5,0.375,1,0.454545454545455,0
epees,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0,0.272727272727273,0,0.2,0.5
epeus,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.2,0.5
ephah,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.6,0.5
ephas,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5
ephod,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.3,0.5
ephoi,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.727272727272727,0
ephor,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0
epics,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.375,1,0.2,0.5
epiky,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.8,0.5,0.545454545454545,0
epist,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0
eplot,0.272727272727273,0,0.909090909090909,0,0.9,0.5,0.818181818181818,0,0.454545454545455,0
epoch,0.272727272727273,0,0.909090909090909,0,0.818181818181818,0,0.375,1,0.6,0.5
epode,0.272727272727273,0,0.909090909090909,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0
epopt,0.272727272727273,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0
epoxy,0.272727272727273,0,0.909090909090909,0,0.818181818181818,0,0.25,1,0.545454545454545,0
eppes,0.272727272727273,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0,0.2,0.5
eppie,0.272727272727273,0,0.909090909090909,0,0.909090909090909,0,0.727272727272727,0,0.272727272727273,0
epris,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5
epsom,0.272727272727273,0,0.909090909090909,0,0.2,0.5,0.818181818181818,0,0.875,1
epulo,0.272727272727273,0,0.909090909090909,0,0.636363636363636,0,0.9,0.5,0.818181818181818,0
equal,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.9,0.5
eques,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0,0.2,0.5
equid,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.3,0.5
equip,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.909090909090909,0
equiv,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.5,1
equus,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.636363636363636,0,0.2,0.5
erade,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.272727272727273,0
erase,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.272727272727273,0
erato,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0
erava,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.5,1,0.1,0.5
erbia,0.272727272727273,0,0.363636363636364,0,0.625,1,0.727272727272727,0,0.1,0.5
erect,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.375,1,0.454545454545455,0
erept,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0
ergal,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.1,0.5,0.9,0.5
ergon,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.818181818181818,0,0.75,1
ergot,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.818181818181818,0,0.454545454545455,0
erian,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1
erica,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5
erick,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.8,0.5
erika,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.8,0.5,0.1,0.5
eryon,0.272727272727273,0,0.363636363636364,0,0.545454545454545,0,0.818181818181818,0,0.75,1
erizo,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.818181818181818,0
ermit,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.454545454545455,0
ernes,0.272727272727273,0,0.363636363636364,0,0.75,1,0.272727272727273,0,0.2,0.5
ernie,0.272727272727273,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.272727272727273,0
ernst,0.272727272727273,0,0.363636363636364,0,0.75,1,0.2,0.5,0.454545454545455,0
erode,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0
erose,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0
erred,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5
erron,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.75,1
error,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0
ersar,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.363636363636364,0
erses,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.2,0.5
eruca,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.1,0.5
eruct,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0
erugo,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.5,0.5,0.818181818181818,0
erump,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.875,1,0.909090909090909,0
erupt,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0
ervil,0.272727272727273,0,0.363636363636364,0,0.5,1,0.727272727272727,0,0.9,0.5
ervum,0.272727272727273,0,0.363636363636364,0,0.5,1,0.636363636363636,0,0.875,1
erwin,0.272727272727273,0,0.363636363636364,0,0.181818181818182,0,0.727272727272727,0,0.75,1
esbay,0.272727272727273,0,0.2,0.5,0.625,1,0.1,0.5,0.545454545454545,0
escar,0.272727272727273,0,0.2,0.5,0.375,1,0.1,0.5,0.363636363636364,0
escot,0.272727272727273,0,0.2,0.5,0.375,1,0.818181818181818,0,0.454545454545455,0
escry,0.272727272727273,0,0.2,0.5,0.375,1,0.363636363636364,0,0.545454545454545,0
esere,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0
eshin,0.272727272727273,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.75,1
eskar,0.272727272727273,0,0.2,0.5,0.8,0.5,0.1,0.5,0.363636363636364,0
esker,0.272727272727273,0,0.2,0.5,0.8,0.5,0.272727272727273,0,0.363636363636364,0
espec,0.272727272727273,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1
esrog,0.272727272727273,0,0.2,0.5,0.363636363636364,0,0.818181818181818,0,0.5,0.5
essay,0.272727272727273,0,0.2,0.5,0.2,0.5,0.1,0.5,0.545454545454545,0
essed,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.3,0.5
essee,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.272727272727273,0
esses,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.2,0.5
essex,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.25,1
essie,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.272727272727273,0
estab,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.625,1
ester,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
estoc,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.375,1
estop,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0
estre,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.272727272727273,0
estus,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.636363636363636,0,0.2,0.5
etang,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.75,1,0.5,0.5
etape,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0
ethal,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.1,0.5,0.9,0.5
ethan,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.1,0.5,0.75,1
ethel,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.9,0.5
ether,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0
ethic,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.727272727272727,0,0.375,1
ethid,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.727272727272727,0,0.3,0.5
ethyl,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.545454545454545,0,0.9,0.5
ethos,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.2,0.5
etiam,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.875,1
etyma,0.272727272727273,0,0.454545454545455,0,0.545454545454545,0,0.875,1,0.1,0.5
etnas,0.272727272727273,0,0.454545454545455,0,0.75,1,0.1,0.5,0.2,0.5
etrog,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5
ettle,0.272727272727273,0,0.454545454545455,0,0.454545454545455,0,0.9,0.5,0.272727272727273,0
etude,0.272727272727273,0,0.454545454545455,0,0.636363636363636,0,0.3,0.5,0.272727272727273,0
etuis,0.272727272727273,0,0.454545454545455,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5
etuve,0.272727272727273,0,0.454545454545455,0,0.636363636363636,0,0.5,1,0.272727272727273,0
etwas,0.272727272727273,0,0.454545454545455,0,0.181818181818182,0,0.1,0.5,0.2,0.5
etwee,0.272727272727273,0,0.454545454545455,0,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0
eucre,0.272727272727273,0,0.636363636363636,0,0.375,1,0.363636363636364,0,0.272727272727273,0
eucti,0.272727272727273,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0
euler,0.272727272727273,0,0.636363636363636,0,0.9,0.5,0.272727272727273,0,0.363636363636364,0
eupad,0.272727272727273,0,0.636363636363636,0,0.909090909090909,0,0.1,0.5,0.3,0.5
euros,0.272727272727273,0,0.636363636363636,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5
eurus,0.272727272727273,0,0.636363636363636,0,0.363636363636364,0,0.636363636363636,0,0.2,0.5
eusol,0.272727272727273,0,0.636363636363636,0,0.2,0.5,0.818181818181818,0,0.9,0.5
evade,0.272727272727273,0,0.5,1,0.1,0.5,0.3,0.5,0.272727272727273,0
evang,0.272727272727273,0,0.5,1,0.1,0.5,0.75,1,0.5,0.5
evans,0.272727272727273,0,0.5,1,0.1,0.5,0.75,1,0.2,0.5
evase,0.272727272727273,0,0.5,1,0.1,0.5,0.2,0.5,0.272727272727273,0
eveck,0.272727272727273,0,0.5,1,0.272727272727273,0,0.375,1,0.8,0.5
evene,0.272727272727273,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0
evens,0.272727272727273,0,0.5,1,0.272727272727273,0,0.75,1,0.2,0.5
event,0.272727272727273,0,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0
every,0.272727272727273,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.545454545454545,0
evert,0.272727272727273,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0
evese,0.272727272727273,0,0.5,1,0.272727272727273,0,0.2,0.5,0.272727272727273,0
evict,0.272727272727273,0,0.5,1,0.727272727272727,0,0.375,1,0.454545454545455,0
evils,0.272727272727273,0,0.5,1,0.727272727272727,0,0.9,0.5,0.2,0.5
evite,0.272727272727273,0,0.5,1,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
evoke,0.272727272727273,0,0.5,1,0.818181818181818,0,0.8,0.5,0.272727272727273,0
ewder,0.272727272727273,0,0.181818181818182,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0
ewery,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0.363636363636364,0,0.545454545454545,0
ewers,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5
ewest,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0
ewhow,0.272727272727273,0,0.181818181818182,0,0.6,0.5,0.818181818181818,0,0.181818181818182,0
ewing,0.272727272727273,0,0.181818181818182,0,0.727272727272727,0,0.75,1,0.5,0.5
exact,0.272727272727273,0,0.25,1,0.1,0.5,0.375,1,0.454545454545455,0
exalt,0.272727272727273,0,0.25,1,0.1,0.5,0.9,0.5,0.454545454545455,0
exams,0.272727272727273,0,0.25,1,0.1,0.5,0.875,1,0.2,0.5
exaun,0.272727272727273,0,0.25,1,0.1,0.5,0.636363636363636,0,0.75,1
excel,0.272727272727273,0,0.25,1,0.375,1,0.272727272727273,0,0.9,0.5
excud,0.272727272727273,0,0.25,1,0.375,1,0.636363636363636,0,0.3,0.5
excur,0.272727272727273,0,0.25,1,0.375,1,0.636363636363636,0,0.363636363636364,0
exdie,0.272727272727273,0,0.25,1,0.3,0.5,0.727272727272727,0,0.272727272727273,0
exeat,0.272727272727273,0,0.25,1,0.272727272727273,0,0.1,0.5,0.454545454545455,0
execs,0.272727272727273,0,0.25,1,0.272727272727273,0,0.375,1,0.2,0.5
exect,0.272727272727273,0,0.25,1,0.272727272727273,0,0.375,1,0.454545454545455,0
exede,0.272727272727273,0,0.25,1,0.272727272727273,0,0.3,0.5,0.272727272727273,0
exert,0.272727272727273,0,0.25,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0
exhbn,0.272727272727273,0,0.25,1,0.6,0.5,0.625,1,0.75,1
exies,0.272727272727273,0,0.25,1,0.727272727272727,0,0.272727272727273,0,0.2,0.5
exile,0.272727272727273,0,0.25,1,0.727272727272727,0,0.9,0.5,0.272727272727273,0
exine,0.272727272727273,0,0.25,1,0.727272727272727,0,0.75,1,0.272727272727273,0
exing,0.272727272727273,0,0.25,1,0.727272727272727,0,0.75,1,0.5,0.5
exion,0.272727272727273,0,0.25,1,0.727272727272727,0,0.818181818181818,0,0.75,1
exist,0.272727272727273,0,0.25,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
exite,0.272727272727273,0,0.25,1,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
exits,0.272727272727273,0,0.25,1,0.727272727272727,0,0.454545454545455,0,0.2,0.5
exlex,0.272727272727273,0,0.25,1,0.9,0.5,0.272727272727273,0,0.25,1
exode,0.272727272727273,0,0.25,1,0.818181818181818,0,0.3,0.5,0.272727272727273,0
exody,0.272727272727273,0,0.25,1,0.818181818181818,0,0.3,0.5,0.545454545454545,0
exopt,0.272727272727273,0,0.25,1,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0
expdt,0.272727272727273,0,0.25,1,0.909090909090909,0,0.3,0.5,0.454545454545455,0
expel,0.272727272727273,0,0.25,1,0.909090909090909,0,0.272727272727273,0,0.9,0.5
expos,0.272727272727273,0,0.25,1,0.909090909090909,0,0.818181818181818,0,0.2,0.5
exptl,0.272727272727273,0,0.25,1,0.909090909090909,0,0.454545454545455,0,0.9,0.5
expwy,0.272727272727273,0,0.25,1,0.909090909090909,0,0.181818181818182,0,0.545454545454545,0
exsec,0.272727272727273,0,0.25,1,0.2,0.5,0.272727272727273,0,0.375,1
exter,0.272727272727273,0,0.25,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
extol,0.272727272727273,0,0.25,1,0.454545454545455,0,0.818181818181818,0,0.9,0.5
extra,0.272727272727273,0,0.25,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5
exude,0.272727272727273,0,0.25,1,0.636363636363636,0,0.3,0.5,0.272727272727273,0
exult,0.272727272727273,0,0.25,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0
exurb,0.272727272727273,0,0.25,1,0.636363636363636,0,0.363636363636364,0,0.625,1
exust,0.272727272727273,0,0.25,1,0.636363636363636,0,0.2,0.5,0.454545454545455,0
exxon,0.272727272727273,0,0.25,1,0.25,1,0.818181818181818,0,0.75,1
faade,0.4,0.5,0.1,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0
fabes,0.4,0.5,0.1,0.5,0.625,1,0.272727272727273,0,0.2,0.5
fable,0.4,0.5,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
faced,0.4,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.3,0.5
facer,0.4,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.363636363636364,0
faces,0.4,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.2,0.5
facet,0.4,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0
facia,0.4,0.5,0.1,0.5,0.375,1,0.727272727272727,0,0.1,0.5
facie,0.4,0.5,0.1,0.5,0.375,1,0.727272727272727,0,0.272727272727273,0
facit,0.4,0.5,0.1,0.5,0.375,1,0.727272727272727,0,0.454545454545455,0
facks,0.4,0.5,0.1,0.5,0.375,1,0.8,0.5,0.2,0.5
facty,0.4,0.5,0.1,0.5,0.375,1,0.454545454545455,0,0.545454545454545,0
facto,0.4,0.5,0.1,0.5,0.375,1,0.454545454545455,0,0.818181818181818,0
facts,0.4,0.5,0.1,0.5,0.375,1,0.454545454545455,0,0.2,0.5
faddy,0.4,0.5,0.1,0.5,0.3,0.5,0.3,0.5,0.545454545454545,0
faded,0.4,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0,0.3,0.5
faden,0.4,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1
fader,0.4,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0,0.363636363636364,0
fades,0.4,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0,0.2,0.5
fadge,0.4,0.5,0.1,0.5,0.3,0.5,0.5,0.5,0.272727272727273,0
fadme,0.4,0.5,0.1,0.5,0.3,0.5,0.875,1,0.272727272727273,0
fados,0.4,0.5,0.1,0.5,0.3,0.5,0.818181818181818,0,0.2,0.5
faena,0.4,0.5,0.1,0.5,0.272727272727273,0,0.75,1,0.1,0.5
faery,0.4,0.5,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.545454545454545,0
faffy,0.4,0.5,0.1,0.5,0.4,0.5,0.4,0.5,0.545454545454545,0
fager,0.4,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0,0.363636363636364,0
faggy,0.4,0.5,0.1,0.5,0.5,0.5,0.5,0.5,0.545454545454545,0
fagin,0.4,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.75,1
fagot,0.4,0.5,0.1,0.5,0.5,0.5,0.818181818181818,0,0.454545454545455,0
fagus,0.4,0.5,0.1,0.5,0.5,0.5,0.636363636363636,0,0.2,0.5
faham,0.4,0.5,0.1,0.5,0.6,0.5,0.1,0.5,0.875,1
fayal,0.4,0.5,0.1,0.5,0.545454545454545,0,0.1,0.5,0.9,0.5
fayed,0.4,0.5,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.3,0.5
fails,0.4,0.5,0.1,0.5,0.727272727272727,0,0.9,0.5,0.2,0.5
fains,0.4,0.5,0.1,0.5,0.727272727272727,0,0.75,1,0.2,0.5
faint,0.4,0.5,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0
faire,0.4,0.5,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0
fairy,0.4,0.5,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.545454545454545,0
fairm,0.4,0.5,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.875,1
fairs,0.4,0.5,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.2,0.5
faith,0.4,0.5,0.1,0.5,0.727272727272727,0,0.454545454545455,0,0.6,0.5
faits,0.4,0.5,0.1,0.5,0.727272727272727,0,0.454545454545455,0,0.2,0.5
faked,0.4,0.5,0.1,0.5,0.8,0.5,0.272727272727273,0,0.3,0.5
faker,0.4,0.5,0.1,0.5,0.8,0.5,0.272727272727273,0,0.363636363636364,0
fakes,0.4,0.5,0.1,0.5,0.8,0.5,0.272727272727273,0,0.2,0.5
fakir,0.4,0.5,0.1,0.5,0.8,0.5,0.727272727272727,0,0.363636363636364,0
falco,0.4,0.5,0.1,0.5,0.9,0.5,0.375,1,0.818181818181818,0
falda,0.4,0.5,0.1,0.5,0.9,0.5,0.3,0.5,0.1,0.5
falla,0.4,0.5,0.1,0.5,0.9,0.5,0.9,0.5,0.1,0.5
fally,0.4,0.5,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
falls,0.4,0.5,0.1,0.5,0.9,0.5,0.9,0.5,0.2,0.5
false,0.4,0.5,0.1,0.5,0.9,0.5,0.2,0.5,0.272727272727273,0
falun,0.4,0.5,0.1,0.5,0.9,0.5,0.636363636363636,0,0.75,1
falus,0.4,0.5,0.1,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5
famed,0.4,0.5,0.1,0.5,0.875,1,0.272727272727273,0,0.3,0.5
fames,0.4,0.5,0.1,0.5,0.875,1,0.272727272727273,0,0.2,0.5
fanal,0.4,0.5,0.1,0.5,0.75,1,0.1,0.5,0.9,0.5
fanam,0.4,0.5,0.1,0.5,0.75,1,0.1,0.5,0.875,1
fancy,0.4,0.5,0.1,0.5,0.75,1,0.375,1,0.545454545454545,0
fanes,0.4,0.5,0.1,0.5,0.75,1,0.272727272727273,0,0.2,0.5
fanga,0.4,0.5,0.1,0.5,0.75,1,0.5,0.5,0.1,0.5
fangy,0.4,0.5,0.1,0.5,0.75,1,0.5,0.5,0.545454545454545,0
fango,0.4,0.5,0.1,0.5,0.75,1,0.5,0.5,0.818181818181818,0
fangs,0.4,0.5,0.1,0.5,0.75,1,0.5,0.5,0.2,0.5
fanit,0.4,0.5,0.1,0.5,0.75,1,0.727272727272727,0,0.454545454545455,0
fanny,0.4,0.5,0.1,0.5,0.75,1,0.75,1,0.545454545454545,0
fanon,0.4,0.5,0.1,0.5,0.75,1,0.818181818181818,0,0.75,1
fanos,0.4,0.5,0.1,0.5,0.75,1,0.818181818181818,0,0.2,0.5
fanti,0.4,0.5,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0
fanum,0.4,0.5,0.1,0.5,0.75,1,0.636363636363636,0,0.875,1
fanwe,0.4,0.5,0.1,0.5,0.75,1,0.181818181818182,0,0.272727272727273,0
faqir,0.4,0.5,0.1,0.5,0.0909090909090909,0,0.727272727272727,0,0.363636363636364,0
farad,0.4,0.5,0.1,0.5,0.363636363636364,0,0.1,0.5,0.3,0.5
farce,0.4,0.5,0.1,0.5,0.363636363636364,0,0.375,1,0.272727272727273,0
farci,0.4,0.5,0.1,0.5,0.363636363636364,0,0.375,1,0.727272727272727,0
farcy,0.4,0.5,0.1,0.5,0.363636363636364,0,0.375,1,0.545454545454545,0
farde,0.4,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5,0.272727272727273,0
fardh,0.4,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5,0.6,0.5
fardo,0.4,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5,0.818181818181818,0
fards,0.4,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5,0.2,0.5
fared,0.4,0.5,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.3,0.5
farer,0.4,0.5,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.363636363636364,0
fares,0.4,0.5,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5
fario,0.4,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0
farle,0.4,0.5,0.1,0.5,0.363636363636364,0,0.9,0.5,0.272727272727273,0
farls,0.4,0.5,0.1,0.5,0.363636363636364,0,0.9,0.5,0.2,0.5
farmy,0.4,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.545454545454545,0
farms,0.4,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.2,0.5
faros,0.4,0.5,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5
farse,0.4,0.5,0.1,0.5,0.363636363636364,0,0.2,0.5,0.272727272727273,0
farsi,0.4,0.5,0.1,0.5,0.363636363636364,0,0.2,0.5,0.727272727272727,0
farth,0.4,0.5,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.6,0.5
farts,0.4,0.5,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.2,0.5
fasti,0.4,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.727272727272727,0
fasts,0.4,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.2,0.5
fatal,0.4,0.5,0.1,0.5,0.454545454545455,0,0.1,0.5,0.9,0.5
fated,0.4,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
fates,0.4,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.2,0.5
fatil,0.4,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.9,0.5
fatly,0.4,0.5,0.1,0.5,0.454545454545455,0,0.9,0.5,0.545454545454545,0
