word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28
dishabituating,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
disharmonising,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5
disharmonizing,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5
disheartenedly,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
disheartenment,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.75,1,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0
disillusionary,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.363636363636364,0,0.545454545454545,0
disillusioning,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.75,1,0.5,0.5
disillusionise,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.272727272727273,0
disillusionist,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
disillusionize,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.125,1,0.272727272727273,0
disimpassioned,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.875,1,0.909090909090909,0,0.1,0.5,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.272727272727273,0,0.3,0.5
disimprovement,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.875,1,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0
disincarcerate,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.375,1,0.1,0.5,0.363636363636364,0,0.375,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
disincarnation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.375,1,0.1,0.5,0.363636363636364,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disinclination,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.375,1,0.9,0.5,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disincorporate,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.375,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
disinfestation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.4,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disinfeudation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.4,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disinformation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.4,0.5,0.818181818181818,0,0.363636363636364,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disingenuously,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.272727272727273,0,0.75,1,0.636363636363636,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
disinheritable,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
disinheritance,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.75,1,0.375,1,0.272727272727273,0
disintegrating,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
disintegration,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disintegrative,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
disintegratory,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.545454545454545,0
disintegrators,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.2,0.5
disinteresting,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
disinvestiture,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,1,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
disinvolvement,0.3,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,1,0.818181818181818,0,0.9,0.5,0.5,1,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0
disjointedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.7,0.5,0.818181818181818,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dislocatedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.9,0.5,0.818181818181818,0,0.375,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dismemberments,0.3,0.5,0.727272727272727,0,0.2,0.5,0.875,1,0.272727272727273,0,0.875,1,0.625,1,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.2,0.5
dysmenorrhagia,0.3,0.5,0.545454545454545,0,0.2,0.5,0.875,1,0.272727272727273,0,0.75,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.1,0.5
dysmenorrhoeal,0.3,0.5,0.545454545454545,0,0.2,0.5,0.875,1,0.272727272727273,0,0.75,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.272727272727273,0,0.1,0.5,0.9,0.5
dysmerogenesis,0.3,0.5,0.545454545454545,0,0.2,0.5,0.875,1,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.2,0.5
dysmerogenetic,0.3,0.5,0.545454545454545,0,0.2,0.5,0.875,1,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1
dysmeromorphic,0.3,0.5,0.545454545454545,0,0.2,0.5,0.875,1,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1
disorderedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
disorderliness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.9,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
disorientating,0.3,0.5,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
disorientation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disoxygenation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.25,1,0.545454545454545,0,0.5,0.5,0.272727272727273,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disparagements,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.2,0.5
dispensability,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
dispensational,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
dispensatively,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
dispensatories,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
dispensatorily,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.545454545454545,0
dispersibility,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
dispersiveness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dispersonalize,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
dispiritedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.727272727272727,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dispiteousness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dyspituitarism,0.3,0.5,0.545454545454545,0,0.2,0.5,0.909090909090909,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.875,1
displeasurable,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.9,0.5,0.272727272727273,0,0.1,0.5,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
displeasurably,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.9,0.5,0.272727272727273,0,0.1,0.5,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
disposableness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.2,0.5,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
disprobabilize,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
disproportions,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
disputableness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
disputatiously,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
disqualifiable,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
disquietedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
disquiparation,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disquisitional,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
disquisitively,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
disquisitorial,0.3,0.5,0.727272727272727,0,0.2,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5
disregardfully,0.3,0.5,0.727272727272727,0,0.2,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5,0.4,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.545454545454545,0
disrespectable,0.3,0.5,0.727272727272727,0,0.2,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
disrespondency,0.3,0.5,0.727272727272727,0,0.2,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.375,1,0.545454545454545,0
disruptability,0.3,0.5,0.727272727272727,0,0.2,0.5,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
disruptiveness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dissatisfiedly,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
disseminations,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
dissertational,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
disserviceable,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.5,1,0.727272727272727,0,0.375,1,0.272727272727273,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
disserviceably,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.5,1,0.727272727272727,0,0.375,1,0.272727272727273,0,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
dissyllabising,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5
dissyllabizing,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5
dissymmetrical,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.545454545454545,0,0.875,1,0.875,1,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
dissimulations,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.875,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
dissipatedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dissociability,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.375,1,0.727272727272727,0,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
dissolubleness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dissolutionism,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1
dissolutionist,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
dissolvability,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.9,0.5,0.5,1,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
dissuasiveness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.636363636363636,0,0.1,0.5,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
dysteleologist,0.3,0.5,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
distemperature,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
distensibility,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
distinguishing,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.75,1,0.5,0.5
distortionless,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.9,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5
distractedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
distressedness,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
distributaries,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
distributional,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
distributively,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
distributivity,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
distributution,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disubstitution,0.3,0.5,0.727272727272727,0,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
disworkmanship,0.3,0.5,0.727272727272727,0,0.2,0.5,0.181818181818182,0,0.818181818181818,0,0.363636363636364,0,0.8,0.5,0.875,1,0.1,0.5,0.75,1,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
ditrichotomous,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
diureticalness,0.3,0.5,0.727272727272727,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
divagationally,0.3,0.5,0.727272727272727,0,0.5,1,0.1,0.5,0.5,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
divaricatingly,0.3,0.5,0.727272727272727,0,0.5,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
