word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6
eft,0.272727272727273,0,0.4,0.5,0.454545454545455,0
egg,0.272727272727273,0,0.5,0.5,0.5,0.5
ego,0.272727272727273,0,0.5,0.5,0.818181818181818,0
eye,0.272727272727273,0,0.545454545454545,0,0.272727272727273,0
eyl,0.272727272727273,0,0.545454545454545,0,0.9,0.5
eyn,0.272727272727273,0,0.545454545454545,0,0.75,1
eir,0.272727272727273,0,0.727272727272727,0,0.363636363636364,0
eyr,0.272727272727273,0,0.545454545454545,0,0.363636363636364,0
eke,0.272727272727273,0,0.8,0.5,0.272727272727273,0
ela,0.272727272727273,0,0.9,0.5,0.1,0.5
elb,0.272727272727273,0,0.9,0.5,0.625,1
eld,0.272727272727273,0,0.9,0.5,0.3,0.5
elf,0.272727272727273,0,0.9,0.5,0.4,0.5
eli,0.272727272727273,0,0.9,0.5,0.727272727272727,0
elk,0.272727272727273,0,0.9,0.5,0.8,0.5
ell,0.272727272727273,0,0.9,0.5,0.9,0.5
elm,0.272727272727273,0,0.9,0.5,0.875,1
els,0.272727272727273,0,0.9,0.5,0.2,0.5
elt,0.272727272727273,0,0.9,0.5,0.454545454545455,0
eme,0.272727272727273,0,0.875,1,0.272727272727273,0
emf,0.272727272727273,0,0.875,1,0.4,0.5
emm,0.272727272727273,0,0.875,1,0.875,1
emp,0.272727272727273,0,0.875,1,0.909090909090909,0
ems,0.272727272727273,0,0.875,1,0.2,0.5
emu,0.272727272727273,0,0.875,1,0.636363636363636,0
enc,0.272727272727273,0,0.75,1,0.375,1
end,0.272727272727273,0,0.75,1,0.3,0.5
eng,0.272727272727273,0,0.75,1,0.5,0.5
enl,0.272727272727273,0,0.75,1,0.9,0.5
ens,0.272727272727273,0,0.75,1,0.2,0.5
env,0.272727272727273,0,0.75,1,0.5,1
eof,0.272727272727273,0,0.818181818181818,0,0.4,0.5
eom,0.272727272727273,0,0.818181818181818,0,0.875,1
eon,0.272727272727273,0,0.818181818181818,0,0.75,1
eos,0.272727272727273,0,0.818181818181818,0,0.2,0.5
epa,0.272727272727273,0,0.909090909090909,0,0.1,0.5
epi,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0
era,0.272727272727273,0,0.363636363636364,0,0.1,0.5
erd,0.272727272727273,0,0.363636363636364,0,0.3,0.5
ere,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0
erf,0.272727272727273,0,0.363636363636364,0,0.4,0.5
erg,0.272727272727273,0,0.363636363636364,0,0.5,0.5
erk,0.272727272727273,0,0.363636363636364,0,0.8,0.5
ern,0.272727272727273,0,0.363636363636364,0,0.75,1
err,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0
ers,0.272727272727273,0,0.363636363636364,0,0.2,0.5
esc,0.272727272727273,0,0.2,0.5,0.375,1
esd,0.272727272727273,0,0.2,0.5,0.3,0.5
ese,0.272727272727273,0,0.2,0.5,0.272727272727273,0
esp,0.272727272727273,0,0.2,0.5,0.909090909090909,0
esq,0.272727272727273,0,0.2,0.5,0.0909090909090909,0
ess,0.272727272727273,0,0.2,0.5,0.2,0.5
est,0.272727272727273,0,0.2,0.5,0.454545454545455,0
esu,0.272727272727273,0,0.2,0.5,0.636363636363636,0
eta,0.272727272727273,0,0.454545454545455,0,0.1,0.5
etc,0.272727272727273,0,0.454545454545455,0,0.375,1
eth,0.272727272727273,0,0.454545454545455,0,0.6,0.5
ety,0.272727272727273,0,0.454545454545455,0,0.545454545454545,0
eva,0.272727272727273,0,0.5,1,0.1,0.5
eve,0.272727272727273,0,0.5,1,0.272727272727273,0
evg,0.272727272727273,0,0.5,1,0.5,0.5
ewe,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0
exp,0.272727272727273,0,0.25,1,0.909090909090909,0
exr,0.272727272727273,0,0.25,1,0.363636363636364,0
ext,0.272727272727273,0,0.25,1,0.454545454545455,0
fab,0.4,0.5,0.1,0.5,0.625,1
fac,0.4,0.5,0.1,0.5,0.375,1
fad,0.4,0.5,0.1,0.5,0.3,0.5
fae,0.4,0.5,0.1,0.5,0.272727272727273,0
fag,0.4,0.5,0.1,0.5,0.5,0.5
fay,0.4,0.5,0.1,0.5,0.545454545454545,0
fam,0.4,0.5,0.1,0.5,0.875,1
fan,0.4,0.5,0.1,0.5,0.75,1
faq,0.4,0.5,0.1,0.5,0.0909090909090909,0
far,0.4,0.5,0.1,0.5,0.363636363636364,0
fas,0.4,0.5,0.1,0.5,0.2,0.5
fat,0.4,0.5,0.1,0.5,0.454545454545455,0
fax,0.4,0.5,0.1,0.5,0.25,1
fbi,0.4,0.5,0.625,1,0.727272727272727,0
fcy,0.4,0.5,0.375,1,0.545454545454545,0
fcp,0.4,0.5,0.375,1,0.909090909090909,0
fcs,0.4,0.5,0.375,1,0.2,0.5
fec,0.4,0.5,0.272727272727273,0,0.375,1
fed,0.4,0.5,0.272727272727273,0,0.3,0.5
fee,0.4,0.5,0.272727272727273,0,0.272727272727273,0
feh,0.4,0.5,0.272727272727273,0,0.6,0.5
fei,0.4,0.5,0.272727272727273,0,0.727272727272727,0
fey,0.4,0.5,0.272727272727273,0,0.545454545454545,0
fem,0.4,0.5,0.272727272727273,0,0.875,1
fen,0.4,0.5,0.272727272727273,0,0.75,1
fer,0.4,0.5,0.272727272727273,0,0.363636363636364,0
fet,0.4,0.5,0.272727272727273,0,0.454545454545455,0
feu,0.4,0.5,0.272727272727273,0,0.636363636363636,0
few,0.4,0.5,0.272727272727273,0,0.181818181818182,0
fez,0.4,0.5,0.272727272727273,0,0.125,1
ffa,0.4,0.5,0.4,0.5,0.1,0.5
fgn,0.4,0.5,0.5,0.5,0.75,1
fib,0.4,0.5,0.727272727272727,0,0.625,1
fid,0.4,0.5,0.727272727272727,0,0.3,0.5
fie,0.4,0.5,0.727272727272727,0,0.272727272727273,0
fig,0.4,0.5,0.727272727272727,0,0.5,0.5
fil,0.4,0.5,0.727272727272727,0,0.9,0.5
fin,0.4,0.5,0.727272727272727,0,0.75,1
fip,0.4,0.5,0.727272727272727,0,0.909090909090909,0
fir,0.4,0.5,0.727272727272727,0,0.363636363636364,0
fit,0.4,0.5,0.727272727272727,0,0.454545454545455,0
fix,0.4,0.5,0.727272727272727,0,0.25,1
fiz,0.4,0.5,0.727272727272727,0,0.125,1
flb,0.4,0.5,0.9,0.5,0.625,1
fld,0.4,0.5,0.9,0.5,0.3,0.5
fly,0.4,0.5,0.9,0.5,0.545454545454545,0
fll,0.4,0.5,0.9,0.5,0.9,0.5
flo,0.4,0.5,0.9,0.5,0.818181818181818,0
flu,0.4,0.5,0.9,0.5,0.636363636363636,0
fmt,0.4,0.5,0.875,1,0.454545454545455,0
fob,0.4,0.5,0.818181818181818,0,0.625,1
fod,0.4,0.5,0.818181818181818,0,0.3,0.5
foe,0.4,0.5,0.818181818181818,0,0.272727272727273,0
fog,0.4,0.5,0.818181818181818,0,0.5,0.5
foh,0.4,0.5,0.818181818181818,0,0.6,0.5
foy,0.4,0.5,0.818181818181818,0,0.545454545454545,0
fol,0.4,0.5,0.818181818181818,0,0.9,0.5
fon,0.4,0.5,0.818181818181818,0,0.75,1
foo,0.4,0.5,0.818181818181818,0,0.818181818181818,0
fop,0.4,0.5,0.818181818181818,0,0.909090909090909,0
for,0.4,0.5,0.818181818181818,0,0.363636363636364,0
fot,0.4,0.5,0.818181818181818,0,0.454545454545455,0
fou,0.4,0.5,0.818181818181818,0,0.636363636363636,0
fow,0.4,0.5,0.818181818181818,0,0.181818181818182,0
fox,0.4,0.5,0.818181818181818,0,0.25,1
fpm,0.4,0.5,0.909090909090909,0,0.875,1
fps,0.4,0.5,0.909090909090909,0,0.2,0.5
fra,0.4,0.5,0.363636363636364,0,0.1,0.5
fry,0.4,0.5,0.363636363636364,0,0.545454545454545,0
fro,0.4,0.5,0.363636363636364,0,0.818181818181818,0
frs,0.4,0.5,0.363636363636364,0,0.2,0.5
frt,0.4,0.5,0.363636363636364,0,0.454545454545455,0
fth,0.4,0.5,0.454545454545455,0,0.6,0.5
fub,0.4,0.5,0.636363636363636,0,0.625,1
fud,0.4,0.5,0.636363636363636,0,0.3,0.5
fug,0.4,0.5,0.636363636363636,0,0.5,0.5
fum,0.4,0.5,0.636363636363636,0,0.875,1
fun,0.4,0.5,0.636363636363636,0,0.75,1
fur,0.4,0.5,0.636363636363636,0,0.363636363636364,0
fut,0.4,0.5,0.636363636363636,0,0.454545454545455,0
fwd,0.4,0.5,0.181818181818182,0,0.3,0.5
gab,0.5,0.5,0.1,0.5,0.625,1
gad,0.5,0.5,0.1,0.5,0.3,0.5
gae,0.5,0.5,0.1,0.5,0.272727272727273,0
gag,0.5,0.5,0.1,0.5,0.5,0.5
gay,0.5,0.5,0.1,0.5,0.545454545454545,0
gaj,0.5,0.5,0.1,0.5,0.7,0.5
gal,0.5,0.5,0.1,0.5,0.9,0.5
gam,0.5,0.5,0.1,0.5,0.875,1
gan,0.5,0.5,0.1,0.5,0.75,1
gap,0.5,0.5,0.1,0.5,0.909090909090909,0
gar,0.5,0.5,0.1,0.5,0.363636363636364,0
gas,0.5,0.5,0.1,0.5,0.2,0.5
gat,0.5,0.5,0.1,0.5,0.454545454545455,0
gau,0.5,0.5,0.1,0.5,0.636363636363636,0
gaw,0.5,0.5,0.1,0.5,0.181818181818182,0
gaz,0.5,0.5,0.1,0.5,0.125,1
gcd,0.5,0.5,0.375,1,0.3,0.5
gds,0.5,0.5,0.3,0.5,0.2,0.5
geb,0.5,0.5,0.272727272727273,0,0.625,1
ged,0.5,0.5,0.272727272727273,0,0.3,0.5
gee,0.5,0.5,0.272727272727273,0,0.272727272727273,0
gey,0.5,0.5,0.272727272727273,0,0.545454545454545,0
gel,0.5,0.5,0.272727272727273,0,0.9,0.5
gem,0.5,0.5,0.272727272727273,0,0.875,1
gen,0.5,0.5,0.272727272727273,0,0.75,1
geo,0.5,0.5,0.272727272727273,0,0.818181818181818,0
ger,0.5,0.5,0.272727272727273,0,0.363636363636364,0
ges,0.5,0.5,0.272727272727273,0,0.2,0.5
get,0.5,0.5,0.272727272727273,0,0.454545454545455,0
gez,0.5,0.5,0.272727272727273,0,0.125,1
ggr,0.5,0.5,0.5,0.5,0.363636363636364,0
ghi,0.5,0.5,0.6,0.5,0.727272727272727,0
gib,0.5,0.5,0.727272727272727,0,0.625,1
gid,0.5,0.5,0.727272727272727,0,0.3,0.5
gie,0.5,0.5,0.727272727272727,0,0.272727272727273,0
gye,0.5,0.5,0.545454545454545,0,0.272727272727273,0
gif,0.5,0.5,0.727272727272727,0,0.4,0.5
gig,0.5,0.5,0.727272727272727,0,0.5,0.5
gil,0.5,0.5,0.727272727272727,0,0.9,0.5
gim,0.5,0.5,0.727272727272727,0,0.875,1
gym,0.5,0.5,0.545454545454545,0,0.875,1
gin,0.5,0.5,0.727272727272727,0,0.75,1
gyn,0.5,0.5,0.545454545454545,0,0.75,1
gio,0.5,0.5,0.727272727272727,0,0.818181818181818,0
gip,0.5,0.5,0.727272727272727,0,0.909090909090909,0
gyp,0.5,0.5,0.545454545454545,0,0.909090909090909,0
gis,0.5,0.5,0.727272727272727,0,0.2,0.5
git,0.5,0.5,0.727272727272727,0,0.454545454545455,0
glb,0.5,0.5,0.9,0.5,0.625,1
gld,0.5,0.5,0.9,0.5,0.3,0.5
glt,0.5,0.5,0.9,0.5,0.454545454545455,0
gns,0.5,0.5,0.75,1,0.2,0.5
gnu,0.5,0.5,0.75,1,0.636363636363636,0
goa,0.5,0.5,0.818181818181818,0,0.1,0.5
gob,0.5,0.5,0.818181818181818,0,0.625,1
god,0.5,0.5,0.818181818181818,0,0.3,0.5
gog,0.5,0.5,0.818181818181818,0,0.5,0.5
goi,0.5,0.5,0.818181818181818,0,0.727272727272727,0
goy,0.5,0.5,0.818181818181818,0,0.545454545454545,0
gol,0.5,0.5,0.818181818181818,0,0.9,0.5
gon,0.5,0.5,0.818181818181818,0,0.75,1
goo,0.5,0.5,0.818181818181818,0,0.818181818181818,0
gor,0.5,0.5,0.818181818181818,0,0.363636363636364,0
gos,0.5,0.5,0.818181818181818,0,0.2,0.5
got,0.5,0.5,0.818181818181818,0,0.454545454545455,0
gou,0.5,0.5,0.818181818181818,0,0.636363636363636,0
gov,0.5,0.5,0.818181818181818,0,0.5,1
gox,0.5,0.5,0.818181818181818,0,0.25,1
gpd,0.5,0.5,0.909090909090909,0,0.3,0.5
gph,0.5,0.5,0.909090909090909,0,0.6,0.5
gpm,0.5,0.5,0.909090909090909,0,0.875,1
gps,0.5,0.5,0.909090909090909,0,0.2,0.5
gra,0.5,0.5,0.363636363636364,0,0.1,0.5
gre,0.5,0.5,0.363636363636364,0,0.272727272727273,0
grf,0.5,0.5,0.363636363636364,0,0.4,0.5
gry,0.5,0.5,0.363636363636364,0,0.545454545454545,0
gro,0.5,0.5,0.363636363636364,0,0.818181818181818,0
grr,0.5,0.5,0.363636363636364,0,0.363636363636364,0
grs,0.5,0.5,0.363636363636364,0,0.2,0.5
grx,0.5,0.5,0.363636363636364,0,0.25,1
gtc,0.5,0.5,0.454545454545455,0,0.375,1
gtd,0.5,0.5,0.454545454545455,0,0.3,0.5
gte,0.5,0.5,0.454545454545455,0,0.272727272727273,0
gtt,0.5,0.5,0.454545454545455,0,0.454545454545455,0
gud,0.5,0.5,0.636363636363636,0,0.3,0.5
gue,0.5,0.5,0.636363636363636,0,0.272727272727273,0
guy,0.5,0.5,0.636363636363636,0,0.545454545454545,0
gul,0.5,0.5,0.636363636363636,0,0.9,0.5
gum,0.5,0.5,0.636363636363636,0,0.875,1
gun,0.5,0.5,0.636363636363636,0,0.75,1
gup,0.5,0.5,0.636363636363636,0,0.909090909090909,0
gur,0.5,0.5,0.636363636363636,0,0.363636363636364,0
gus,0.5,0.5,0.636363636363636,0,0.2,0.5
gut,0.5,0.5,0.636363636363636,0,0.454545454545455,0
guv,0.5,0.5,0.636363636363636,0,0.5,1
guz,0.5,0.5,0.636363636363636,0,0.125,1
hab,0.6,0.5,0.1,0.5,0.625,1
had,0.6,0.5,0.1,0.5,0.3,0.5
hae,0.6,0.5,0.1,0.5,0.272727272727273,0
haf,0.6,0.5,0.1,0.5,0.4,0.5
hag,0.6,0.5,0.1,0.5,0.5,0.5
hah,0.6,0.5,0.1,0.5,0.6,0.5
hay,0.6,0.5,0.1,0.5,0.545454545454545,0
haj,0.6,0.5,0.1,0.5,0.7,0.5
hak,0.6,0.5,0.1,0.5,0.8,0.5
hal,0.6,0.5,0.1,0.5,0.9,0.5
ham,0.6,0.5,0.1,0.5,0.875,1
han,0.6,0.5,0.1,0.5,0.75,1
hao,0.6,0.5,0.1,0.5,0.818181818181818,0
hap,0.6,0.5,0.1,0.5,0.909090909090909,0
has,0.6,0.5,0.1,0.5,0.2,0.5
hat,0.6,0.5,0.1,0.5,0.454545454545455,0
hau,0.6,0.5,0.1,0.5,0.636363636363636,0
hav,0.6,0.5,0.1,0.5,0.5,1
haw,0.6,0.5,0.1,0.5,0.181818181818182,0
hcb,0.6,0.5,0.375,1,0.625,1
hcf,0.6,0.5,0.375,1,0.4,0.5
hcl,0.6,0.5,0.375,1,0.9,0.5
hed,0.6,0.5,0.272727272727273,0,0.3,0.5
hee,0.6,0.5,0.272727272727273,0,0.272727272727273,0
heh,0.6,0.5,0.272727272727273,0,0.6,0.5
hei,0.6,0.5,0.272727272727273,0,0.727272727272727,0
hey,0.6,0.5,0.272727272727273,0,0.545454545454545,0
hel,0.6,0.5,0.272727272727273,0,0.9,0.5
hem,0.6,0.5,0.272727272727273,0,0.875,1
hen,0.6,0.5,0.272727272727273,0,0.75,1
heo,0.6,0.5,0.272727272727273,0,0.818181818181818,0
hep,0.6,0.5,0.272727272727273,0,0.909090909090909,0
her,0.6,0.5,0.272727272727273,0,0.363636363636364,0
hes,0.6,0.5,0.272727272727273,0,0.2,0.5
het,0.6,0.5,0.272727272727273,0,0.454545454545455,0
hew,0.6,0.5,0.272727272727273,0,0.181818181818182,0
hex,0.6,0.5,0.272727272727273,0,0.25,1
hgt,0.6,0.5,0.5,0.5,0.454545454545455,0
hhd,0.6,0.5,0.6,0.5,0.3,0.5
hia,0.6,0.5,0.727272727272727,0,0.1,0.5
hic,0.6,0.5,0.727272727272727,0,0.375,1
hid,0.6,0.5,0.727272727272727,0,0.3,0.5
hyd,0.6,0.5,0.545454545454545,0,0.3,0.5
hie,0.6,0.5,0.727272727272727,0,0.272727272727273,0
hye,0.6,0.5,0.545454545454545,0,0.272727272727273,0
him,0.6,0.5,0.727272727272727,0,0.875,1
hin,0.6,0.5,0.727272727272727,0,0.75,1
hip,0.6,0.5,0.727272727272727,0,0.909090909090909,0
hyp,0.6,0.5,0.545454545454545,0,0.909090909090909,0
hir,0.6,0.5,0.727272727272727,0,0.363636363636364,0
his,0.6,0.5,0.727272727272727,0,0.2,0.5
hit,0.6,0.5,0.727272727272727,0,0.454545454545455,0
hld,0.6,0.5,0.9,0.5,0.3,0.5
hny,0.6,0.5,0.75,1,0.545454545454545,0
hob,0.6,0.5,0.818181818181818,0,0.625,1
hoc,0.6,0.5,0.818181818181818,0,0.375,1
hod,0.6,0.5,0.818181818181818,0,0.3,0.5
hoe,0.6,0.5,0.818181818181818,0,0.272727272727273,0
hog,0.6,0.5,0.818181818181818,0,0.5,0.5
hoi,0.6,0.5,0.818181818181818,0,0.727272727272727,0
hoy,0.6,0.5,0.818181818181818,0,0.545454545454545,0
hol,0.6,0.5,0.818181818181818,0,0.9,0.5
hom,0.6,0.5,0.818181818181818,0,0.875,1
hon,0.6,0.5,0.818181818181818,0,0.75,1
hoo,0.6,0.5,0.818181818181818,0,0.818181818181818,0
hop,0.6,0.5,0.818181818181818,0,0.909090909090909,0
hor,0.6,0.5,0.818181818181818,0,0.363636363636364,0
hot,0.6,0.5,0.818181818181818,0,0.454545454545455,0
how,0.6,0.5,0.818181818181818,0,0.181818181818182,0
hox,0.6,0.5,0.818181818181818,0,0.25,1
hrs,0.6,0.5,0.363636363636364,0,0.2,0.5
hsi,0.6,0.5,0.2,0.5,0.727272727272727,0
hts,0.6,0.5,0.454545454545455,0,0.2,0.5
hub,0.6,0.5,0.636363636363636,0,0.625,1
hud,0.6,0.5,0.636363636363636,0,0.3,0.5
hue,0.6,0.5,0.636363636363636,0,0.272727272727273,0
hug,0.6,0.5,0.636363636363636,0,0.5,0.5
huh,0.6,0.5,0.636363636363636,0,0.6,0.5
hui,0.6,0.5,0.636363636363636,0,0.727272727272727,0
huk,0.6,0.5,0.636363636363636,0,0.8,0.5
hum,0.6,0.5,0.636363636363636,0,0.875,1
hun,0.6,0.5,0.636363636363636,0,0.75,1
hup,0.6,0.5,0.636363636363636,0,0.909090909090909,0
hut,0.6,0.5,0.636363636363636,0,0.454545454545455,0
hvy,0.6,0.5,0.5,1,0.545454545454545,0
hwa,0.6,0.5,0.181818181818182,0,0.1,0.5
hwy,0.6,0.5,0.181818181818182,0,0.545454545454545,0
hwt,0.6,0.5,0.181818181818182,0,0.454545454545455,0
yad,0.545454545454545,0,0.1,0.5,0.3,0.5
yah,0.545454545454545,0,0.1,0.5,0.6,0.5
yay,0.545454545454545,0,0.1,0.5,0.545454545454545,0
yak,0.545454545454545,0,0.1,0.5,0.8,0.5
yam,0.545454545454545,0,0.1,0.5,0.875,1
ian,0.727272727272727,0,0.1,0.5,0.75,1
yan,0.545454545454545,0,0.1,0.5,0.75,1
iao,0.727272727272727,0,0.1,0.5,0.818181818181818,0
yao,0.545454545454545,0,0.1,0.5,0.818181818181818,0
yap,0.545454545454545,0,0.1,0.5,0.909090909090909,0
yar,0.545454545454545,0,0.1,0.5,0.363636363636364,0
yas,0.545454545454545,0,0.1,0.5,0.2,0.5
yat,0.545454545454545,0,0.1,0.5,0.454545454545455,0
yaw,0.545454545454545,0,0.1,0.5,0.181818181818182,0
iba,0.727272727272727,0,0.625,1,0.1,0.5
ibm,0.727272727272727,0,0.625,1,0.875,1
ibo,0.727272727272727,0,0.625,1,0.818181818181818,0
ice,0.727272727272727,0,0.375,1,0.272727272727273,0
ich,0.727272727272727,0,0.375,1,0.6,0.5
icy,0.727272727272727,0,0.375,1,0.545454545454545,0
ida,0.727272727272727,0,0.3,0.5,0.1,0.5
ide,0.727272727272727,0,0.3,0.5,0.272727272727273,0
ido,0.727272727272727,0,0.3,0.5,0.818181818181818,0
ids,0.727272727272727,0,0.3,0.5,0.2,0.5
yds,0.545454545454545,0,0.3,0.5,0.2,0.5
yea,0.545454545454545,0,0.272727272727273,0,0.1,0.5
yed,0.545454545454545,0,0.272727272727273,0,0.3,0.5
yee,0.545454545454545,0,0.272727272727273,0,0.272727272727273,0
yeh,0.545454545454545,0,0.272727272727273,0,0.6,0.5
yen,0.545454545454545,0,0.272727272727273,0,0.75,1
yeo,0.545454545454545,0,0.272727272727273,0,0.818181818181818,0
yep,0.545454545454545,0,0.272727272727273,0,0.909090909090909,0
yer,0.545454545454545,0,0.272727272727273,0,0.363636363636364,0
yes,0.545454545454545,0,0.272727272727273,0,0.2,0.5
yet,0.545454545454545,0,0.272727272727273,0,0.454545454545455,0
yew,0.545454545454545,0,0.272727272727273,0,0.181818181818182,0
yex,0.545454545454545,0,0.272727272727273,0,0.25,1
yez,0.545454545454545,0,0.272727272727273,0,0.125,1
ife,0.727272727272727,0,0.4,0.5,0.272727272727273,0
iff,0.727272727272727,0,0.4,0.5,0.4,0.5
ifs,0.727272727272727,0,0.4,0.5,0.2,0.5
ign,0.727272727272727,0,0.5,0.5,0.75,1
ihi,0.727272727272727,0,0.6,0.5,0.727272727272727,0
ihp,0.727272727272727,0,0.6,0.5,0.909090909090909,0
ihs,0.727272727272727,0,0.6,0.5,0.2,0.5
yid,0.545454545454545,0,0.727272727272727,0,0.3,0.5
iii,0.727272727272727,0,0.727272727272727,0,0.727272727272727,0
yin,0.545454545454545,0,0.727272727272727,0,0.75,1
iyo,0.727272727272727,0,0.545454545454545,0,0.818181818181818,0
yip,0.545454545454545,0,0.727272727272727,0,0.909090909090909,0
yis,0.545454545454545,0,0.727272727272727,0,0.2,0.5
ijo,0.727272727272727,0,0.7,0.5,0.818181818181818,0
ike,0.727272727272727,0,0.8,0.5,0.272727272727273,0
ila,0.727272727272727,0,0.9,0.5,0.1,0.5
ile,0.727272727272727,0,0.9,0.5,0.272727272727273,0
ilk,0.727272727272727,0,0.9,0.5,0.8,0.5
ill,0.727272727272727,0,0.9,0.5,0.9,0.5
ima,0.727272727272727,0,0.875,1,0.1,0.5
imi,0.727272727272727,0,0.875,1,0.727272727272727,0
imp,0.727272727272727,0,0.875,1,0.909090909090909,0
imu,0.727272727272727,0,0.875,1,0.636363636363636,0
inc,0.727272727272727,0,0.75,1,0.375,1
ind,0.727272727272727,0,0.75,1,0.3,0.5
inf,0.727272727272727,0,0.75,1,0.4,0.5
ing,0.727272727272727,0,0.75,1,0.5,0.5
ink,0.727272727272727,0,0.75,1,0.8,0.5
inn,0.727272727272727,0,0.75,1,0.75,1
ino,0.727272727272727,0,0.75,1,0.818181818181818,0
ins,0.727272727272727,0,0.75,1,0.2,0.5
int,0.727272727272727,0,0.75,1,0.454545454545455,0
inv,0.727272727272727,0,0.75,1,0.5,1
yob,0.545454545454545,0,0.818181818181818,0,0.625,1
yod,0.545454545454545,0,0.818181818181818,0,0.3,0.5
yoe,0.545454545454545,0,0.818181818181818,0,0.272727272727273,0
iof,0.727272727272727,0,0.818181818181818,0,0.4,0.5
yoi,0.545454545454545,0,0.818181818181818,0,0.727272727272727,0
yoy,0.545454545454545,0,0.818181818181818,0,0.545454545454545,0
yok,0.545454545454545,0,0.818181818181818,0,0.8,0.5
yom,0.545454545454545,0,0.818181818181818,0,0.875,1
ion,0.727272727272727,0,0.818181818181818,0,0.75,1
yon,0.545454545454545,0,0.818181818181818,0,0.75,1
yor,0.545454545454545,0,0.818181818181818,0,0.363636363636364,0
ios,0.727272727272727,0,0.818181818181818,0,0.2,0.5
yot,0.545454545454545,0,0.818181818181818,0,0.454545454545455,0
iou,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0
you,0.545454545454545,0,0.818181818181818,0,0.636363636363636,0
yow,0.545454545454545,0,0.818181818181818,0,0.181818181818182,0
yox,0.545454545454545,0,0.818181818181818,0,0.25,1
iph,0.727272727272727,0,0.909090909090909,0,0.6,0.5
ipl,0.727272727272727,0,0.909090909090909,0,0.9,0.5
ipm,0.727272727272727,0,0.909090909090909,0,0.875,1
ipr,0.727272727272727,0,0.909090909090909,0,0.363636363636364,0
ips,0.727272727272727,0,0.909090909090909,0,0.2,0.5
iqs,0.727272727272727,0,0.0909090909090909,0,0.2,0.5
ira,0.727272727272727,0,0.363636363636364,0,0.1,0.5
ire,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0
irk,0.727272727272727,0,0.363636363636364,0,0.8,0.5
irs,0.727272727272727,0,0.363636363636364,0,0.2,0.5
yrs,0.545454545454545,0,0.363636363636364,0,0.2,0.5
ise,0.727272727272727,0,0.2,0.5,0.272727272727273,0
ish,0.727272727272727,0,0.2,0.5,0.6,0.5
isl,0.727272727272727,0,0.2,0.5,0.9,0.5
ism,0.727272727272727,0,0.2,0.5,0.875,1
isn,0.727272727272727,0,0.2,0.5,0.75,1
iso,0.727272727272727,0,0.2,0.5,0.818181818181818,0
ist,0.727272727272727,0,0.2,0.5,0.454545454545455,0
isz,0.727272727272727,0,0.2,0.5,0.125,1
ita,0.727272727272727,0,0.454545454545455,0,0.1,0.5
itd,0.727272727272727,0,0.454545454545455,0,0.3,0.5
ito,0.727272727272727,0,0.454545454545455,0,0.818181818181818,0
its,0.727272727272727,0,0.454545454545455,0,0.2,0.5
iud,0.727272727272727,0,0.636363636363636,0,0.3,0.5
yug,0.545454545454545,0,0.636363636363636,0,0.5,0.5
yuh,0.545454545454545,0,0.636363636363636,0,0.6,0.5
yuk,0.545454545454545,0,0.636363636363636,0,0.8,0.5
yum,0.545454545454545,0,0.636363636363636,0,0.875,1
yun,0.545454545454545,0,0.636363636363636,0,0.75,1
yup,0.545454545454545,0,0.636363636363636,0,0.909090909090909,0
yus,0.545454545454545,0,0.636363636363636,0,0.2,0.5
iva,0.727272727272727,0,0.5,1,0.1,0.5
ive,0.727272727272727,0,0.5,1,0.272727272727273,0
ivy,0.727272727272727,0,0.5,1,0.545454545454545,0
iwa,0.727272727272727,0,0.181818181818182,0,0.1,0.5
jab,0.7,0.5,0.1,0.5,0.625,1
jad,0.7,0.5,0.1,0.5,0.3,0.5
jag,0.7,0.5,0.1,0.5,0.5,0.5
jah,0.7,0.5,0.1,0.5,0.6,0.5
jai,0.7,0.5,0.1,0.5,0.727272727272727,0
jay,0.7,0.5,0.1,0.5,0.545454545454545,0
jak,0.7,0.5,0.1,0.5,0.8,0.5
jam,0.7,0.5,0.1,0.5,0.875,1
jan,0.7,0.5,0.1,0.5,0.75,1
jap,0.7,0.5,0.1,0.5,0.909090909090909,0
jar,0.7,0.5,0.1,0.5,0.363636363636364,0
jat,0.7,0.5,0.1,0.5,0.454545454545455,0
jaw,0.7,0.5,0.1,0.5,0.181818181818182,0
jcl,0.7,0.5,0.375,1,0.9,0.5
jct,0.7,0.5,0.375,1,0.454545454545455,0
jed,0.7,0.5,0.272727272727273,0,0.3,0.5
jee,0.7,0.5,0.272727272727273,0,0.272727272727273,0
jef,0.7,0.5,0.272727272727273,0,0.4,0.5
jeg,0.7,0.5,0.272727272727273,0,0.5,0.5
jem,0.7,0.5,0.272727272727273,0,0.875,1
jen,0.7,0.5,0.272727272727273,0,0.75,1
jer,0.7,0.5,0.272727272727273,0,0.363636363636364,0
jet,0.7,0.5,0.272727272727273,0,0.454545454545455,0
jeu,0.7,0.5,0.272727272727273,0,0.636363636363636,0
