word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32,mat_33,mat_34
abdominoposterior,0.1,0.5,0.625,1,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.363636363636364,0
accommodatingness,0.1,0.5,0.375,1,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.818181818181818,0,0.3,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
accommodativeness,0.1,0.5,0.375,1,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.818181818181818,0,0.3,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
acetmethylanilide,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.1,0.5,0.75,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0
achromobacterieae,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.1,0.5,0.272727272727273,0
acquaintanceships,0.1,0.5,0.375,1,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.1,0.5,0.75,1,0.375,1,0.272727272727273,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0,0.2,0.5
acromioclavicular,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.818181818181818,0,0.375,1,0.9,0.5,0.1,0.5,0.5,1,0.727272727272727,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0
acromonogrammatic,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.875,1,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
actinoelectricity,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
actinostereoscopy,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.545454545454545,0
actinotherapeutic,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.375,1
adenohypersthenia,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.1,0.5
administrationist,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
administratorship,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
adrenalectomizing,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.1,0.5,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5
adventuresomeness,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
aepyornithiformes,0.1,0.5,0.272727272727273,0,0.909090909090909,0,0.545454545454545,0,0.818181818181818,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.727272727272727,0,0.4,0.5,0.818181818181818,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.2,0.5
aerothermodynamic,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.818181818181818,0,0.3,0.5,0.545454545454545,0,0.75,1,0.1,0.5,0.875,1,0.727272727272727,0,0.375,1
afterfermentation,0.1,0.5,0.4,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
agathokakological,0.1,0.5,0.5,0.5,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.8,0.5,0.1,0.5,0.8,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
algoesthesiometer,0.1,0.5,0.9,0.5,0.5,0.5,0.818181818181818,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
alumohydrocalcite,0.1,0.5,0.9,0.5,0.636363636363636,0,0.875,1,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.375,1,0.1,0.5,0.9,0.5,0.375,1,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
amidoacetophenone,0.1,0.5,0.875,1,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0
aminoacetophenone,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.75,1,0.272727272727273,0
aminobenzaldehyde,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.625,1,0.272727272727273,0,0.75,1,0.125,1,0.1,0.5,0.9,0.5,0.3,0.5,0.272727272727273,0,0.6,0.5,0.545454545454545,0,0.3,0.5,0.272727272727273,0
amphitheatrically,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anachronismatical,0.1,0.5,0.75,1,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
anachronistically,0.1,0.5,0.75,1,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anaesthesiologist,0.1,0.5,0.75,1,0.1,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
anagrammatization,0.1,0.5,0.75,1,0.1,0.5,0.5,0.5,0.363636363636364,0,0.1,0.5,0.875,1,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
anatomicosurgical,0.1,0.5,0.75,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
anatomopathologic,0.1,0.5,0.75,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1
ancistrocladaceae,0.1,0.5,0.75,1,0.375,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.375,1,0.9,0.5,0.1,0.5,0.3,0.5,0.1,0.5,0.375,1,0.272727272727273,0,0.1,0.5,0.272727272727273,0
anemometrographic,0.1,0.5,0.75,1,0.272727272727273,0,0.875,1,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1
anesthesiologists,0.1,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.2,0.5
angiocardiography,0.1,0.5,0.75,1,0.5,0.5,0.727272727272727,0,0.818181818181818,0,0.375,1,0.1,0.5,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0
animadversiveness,0.1,0.5,0.75,1,0.727272727272727,0,0.875,1,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
anisocotyledonous,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.375,1,0.818181818181818,0,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.272727272727273,0,0.3,0.5,0.818181818181818,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
anisoleucocytosis,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
annihilationistic,0.1,0.5,0.75,1,0.75,1,0.727272727272727,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
antepredicamental,0.1,0.5,0.75,1,0.454545454545455,0,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5
antereformational,0.1,0.5,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.4,0.5,0.818181818181818,0,0.363636363636364,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
anterevolutionary,0.1,0.5,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.5,1,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.363636363636364,0,0.545454545454545,0
anteroposteriorly,0.1,0.5,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.363636363636364,0,0.9,0.5,0.545454545454545,0
anthracosilicosis,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.375,1,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
anthracotheriidae,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.1,0.5,0.375,1,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
anthropobiologist,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
anthropogeography,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0
anthropologically,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anthropomophitism,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.875,1
anthropomorphical,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
anthropomorphidae,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
anthropomorphised,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.3,0.5
anthropomorphisms,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.875,1,0.2,0.5
anthropomorphitic,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.375,1
anthropomorphized,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0,0.3,0.5
anthropomorphosis,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
anthropophaginian,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.75,1,0.727272727272727,0,0.1,0.5,0.75,1
anthropophagistic,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
anthropophagously,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.5,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
anthroposociology,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.2,0.5,0.818181818181818,0,0.375,1,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
antiagglutinating,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
antiagglutination,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
antiagglutinative,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
antiaggressionist,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.5,0.5,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
antiannexationist,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.75,1,0.75,1,0.272727272727273,0,0.25,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
antiaristocracies,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.375,1,0.363636363636364,0,0.1,0.5,0.375,1,0.727272727272727,0,0.272727272727273,0,0.2,0.5
antiatheistically,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
antiauthoritarian,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.636363636363636,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1
antibacteriolytic,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.625,1,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1
antiblennorrhagic,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.75,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.5,0.5,0.727272727272727,0,0.375,1
anticatalytically,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.1,0.5,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anticeremonialism,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
anticeremonialist,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
anticeremoniously,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
anticlassicalness,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.9,0.5,0.1,0.5,0.2,0.5,0.2,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
anticlimactically,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.9,0.5,0.727272727272727,0,0.875,1,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anticommercialism,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
anticommercialist,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
anticommerciality,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
anticommunistical,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.636363636363636,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
anticomplementary,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.9,0.5,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.545454545454545,0
anticonceptionist,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
anticonfederative,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.272727272727273,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
anticorrosiveness,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
antidicomarianite,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.375,1,0.818181818181818,0,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
antieducationally,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
antiegotistically,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.5,0.5,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
antiestablishment,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0
