word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32
acetobromanilide,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.625,1,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0
acetophenetidine,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
acetoxyphthalide,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.25,1,0.545454545454545,0,0.909090909090909,0,0.6,0.5,0.454545454545455,0,0.6,0.5,0.1,0.5,0.9,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0
achroiocythaemia,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.6,0.5,0.1,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.1,0.5
achroodextrinase,0.1,0.5,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.25,1,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.1,0.5,0.2,0.5,0.272727272727273,0
acidoproteolytic,0.1,0.5,0.375,1,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1
acylamidobenzene,0.1,0.5,0.375,1,0.545454545454545,0,0.9,0.5,0.1,0.5,0.875,1,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.625,1,0.272727272727273,0,0.75,1,0.125,1,0.272727272727273,0,0.75,1,0.272727272727273,0
acknowledgements,0.1,0.5,0.375,1,0.8,0.5,0.75,1,0.818181818181818,0,0.181818181818182,0,0.9,0.5,0.272727272727273,0,0.3,0.5,0.5,0.5,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.2,0.5
acousticolateral,0.1,0.5,0.375,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.9,0.5
acquaintanceship,0.1,0.5,0.375,1,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.1,0.5,0.75,1,0.375,1,0.272727272727273,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
actinautographic,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.636363636363636,0,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1
actinobacillosis,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.727272727272727,0,0.9,0.5,0.9,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
actinobacillotic,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.727272727272727,0,0.9,0.5,0.9,0.5,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.375,1
actinodermatitis,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
actinodielectric,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1
actinomycetaceae,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.875,1,0.545454545454545,0,0.375,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.375,1,0.272727272727273,0,0.1,0.5,0.272727272727273,0
actinomycosistic,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.875,1,0.545454545454545,0,0.375,1,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
actinopterygious,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.545454545454545,0,0.5,0.5,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
adamantoblastoma,0.1,0.5,0.3,0.5,0.1,0.5,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.818181818181818,0,0.625,1,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.1,0.5
adelarthrosomata,0.1,0.5,0.3,0.5,0.272727272727273,0,0.9,0.5,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5
adenocarcinomata,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.375,1,0.1,0.5,0.363636363636364,0,0.375,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5
adenocystomatous,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.375,1,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
adenohypophyseal,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.272727272727273,0,0.1,0.5,0.9,0.5
adenohypophysial,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5
adenolipomatosis,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.909090909090909,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
adenomyxosarcoma,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.875,1,0.545454545454545,0,0.25,1,0.818181818181818,0,0.2,0.5,0.1,0.5,0.363636363636364,0,0.375,1,0.818181818181818,0,0.875,1,0.1,0.5
adenopharyngitis,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
adiadochokinesia,0.1,0.5,0.3,0.5,0.727272727272727,0,0.1,0.5,0.3,0.5,0.818181818181818,0,0.375,1,0.6,0.5,0.818181818181818,0,0.8,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.1,0.5
adiadochokinesis,0.1,0.5,0.3,0.5,0.727272727272727,0,0.1,0.5,0.3,0.5,0.818181818181818,0,0.375,1,0.6,0.5,0.818181818181818,0,0.8,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.2,0.5
administrational,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
administratively,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
administratrices,0.1,0.5,0.3,0.5,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.272727272727273,0,0.2,0.5
adrenalectomized,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.1,0.5,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.125,1,0.272727272727273,0,0.3,0.5
advantageousness,0.1,0.5,0.3,0.5,0.5,1,0.1,0.5,0.75,1,0.454545454545455,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
adventitiousness,0.1,0.5,0.3,0.5,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
aerobacteriology,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
aerobiologically,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
aeroenterectasia,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.1,0.5,0.2,0.5,0.727272727272727,0,0.1,0.5
aerohydrodynamic,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.545454545454545,0,0.75,1,0.1,0.5,0.875,1,0.727272727272727,0,0.375,1
aerohydrotherapy,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.545454545454545,0
aerometeorograph,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5
aerotherapeutics,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.2,0.5
aesthophysiology,0.1,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
affectionateness,0.1,0.5,0.4,0.5,0.4,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
agamogenetically,0.1,0.5,0.5,0.5,0.1,0.5,0.875,1,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
agglutinationist,0.1,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
agnathostomatous,0.1,0.5,0.5,0.5,0.75,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
agriculturalists,0.1,0.5,0.5,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.2,0.5
agrobiologically,0.1,0.5,0.5,0.5,0.363636363636364,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
agrogeologically,0.1,0.5,0.5,0.5,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
agrostographical,0.1,0.5,0.5,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
albuminurophobia,0.1,0.5,0.9,0.5,0.625,1,0.636363636363636,0,0.875,1,0.727272727272727,0,0.75,1,0.636363636363636,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.625,1,0.727272727272727,0,0.1,0.5
alcoholometrical,0.1,0.5,0.9,0.5,0.375,1,0.818181818181818,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
alectoromorphous,0.1,0.5,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
alimentativeness,0.1,0.5,0.9,0.5,0.727272727272727,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
alkalimetrically,0.1,0.5,0.9,0.5,0.8,0.5,0.1,0.5,0.9,0.5,0.727272727272727,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
alliterativeness,0.1,0.5,0.9,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
allopathetically,0.1,0.5,0.9,0.5,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
alphanumerically,0.1,0.5,0.9,0.5,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.636363636363636,0,0.875,1,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
alveolocondylean,0.1,0.5,0.9,0.5,0.5,1,0.272727272727273,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.375,1,0.818181818181818,0,0.75,1,0.3,0.5,0.545454545454545,0,0.9,0.5,0.272727272727273,0,0.1,0.5,0.75,1
ambidextrousness,0.1,0.5,0.875,1,0.625,1,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.25,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
amyelencephalous,0.1,0.5,0.875,1,0.545454545454545,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
amygdalothripsis,0.1,0.5,0.875,1,0.545454545454545,0,0.5,0.5,0.3,0.5,0.1,0.5,0.9,0.5,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.2,0.5
aminoacetanilide,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.1,0.5,0.375,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.75,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0
aminotransferase,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.75,1,0.2,0.5,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.272727272727273,0
amoebobacterieae,0.1,0.5,0.875,1,0.818181818181818,0,0.272727272727273,0,0.625,1,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0,0.1,0.5,0.272727272727273,0
amphibologically,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.625,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
amphibolostylous,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.625,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
amphicarpogenous,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.363636363636364,0,0.909090909090909,0,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
amphidiarthrosis,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
amphidiscophoran,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1
amphisporangiate,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1,0.5,0.5,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
anabaptistically,0.1,0.5,0.75,1,0.1,0.5,0.625,1,0.1,0.5,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anaerobiotically,0.1,0.5,0.75,1,0.1,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
anaesthetization,0.1,0.5,0.75,1,0.1,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
anaglyptographic,0.1,0.5,0.75,1,0.1,0.5,0.5,0.5,0.9,0.5,0.545454545454545,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1
