word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22
אגרופניותיו,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
אגרופניותיי,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
אגרופניותיך,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
אגרסיביותכם,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.777777777777778,0
אגרסיביותכן,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.666666666666667,0
אגרסיביותנו,0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.5,2,0.555555555555556,0
אדיבויותיהם,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אדיבויותיהן,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אדיבויותייך,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אדיבויותיכם,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אדיבויותיכן,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אדיבויותינו,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אדיקויותיהם,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אדיקויותיהן,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אדיקויותייך,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אדיקויותיכם,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אדיקויותיכן,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אדיקויותינו,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אדמומיותיהם,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אדמומיותיהן,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אדמומיותייך,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אדמומיותיכם,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אדמומיותיכן,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אדמומיותינו,0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אדמירליותיה,0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
אדמירליותיו,0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
אדמירליותיי,0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
אדמירליותיך,0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
אדפטציותיהם,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אדפטציותיהן,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אדפטציותייך,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אדפטציותיכם,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אדפטציותיכן,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אדפטציותינו,0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אדריכליותיה,0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
אדריכליותיו,0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
אדריכליותיי,0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
אדריכליותיך,0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
אובייקטיביי,0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.3,2,0.545454545454545,1,0.545454545454545,1
אובייקטיבית,0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.3,2,0.545454545454545,1,0.8,2
אובססיותיהם,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אובססיותיהן,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אובססיותייך,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אובססיותיכם,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אובססיותיכן,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אובססיותינו,0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אודיטוריומה,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.4,2
אודיטוריומו,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.555555555555556,0
אודיטוריומי,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.545454545454545,1
אודיטוריומך,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.818181818181818,1
אודיטוריומם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.777777777777778,0
אודיטוריומן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.6,2,0.666666666666667,0
אודיסאותיהם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אודיסאותיהן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אודיסאותייך,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אודיסאותיכם,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אודיסאותיכן,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אודיסאותינו,0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אווילויותיה,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
אווילויותיו,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
אווילויותיי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
אווילויותיך,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
אווירודינמי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.222222222222222,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.5,2,0.6,2,0.545454545454545,1
אווירונאוטי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.545454545454545,1
אוונגליונים,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,2,0.272727272727273,1,0.727272727272727,1,0.545454545454545,1,0.555555555555556,0,0.5,2,0.545454545454545,1,0.777777777777778,0
אוונגליסטיי,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,2,0.272727272727273,1,0.727272727272727,1,0.545454545454545,1,0.2,2,0.444444444444444,0,0.545454545454545,1,0.545454545454545,1
אוונגליסטים,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,2,0.272727272727273,1,0.727272727272727,1,0.545454545454545,1,0.2,2,0.444444444444444,0,0.545454545454545,1,0.777777777777778,0
אוונגליסטית,0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.5,2,0.272727272727273,1,0.727272727272727,1,0.545454545454545,1,0.2,2,0.444444444444444,0,0.545454545454545,1,0.8,2
אוטואימוניי,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.333333333333333,0,0.545454545454545,1,0.6,2,0.555555555555556,0,0.5,2,0.545454545454545,1,0.545454545454545,1
אוטואימונית,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.333333333333333,0,0.545454545454545,1,0.6,2,0.555555555555556,0,0.5,2,0.545454545454545,1,0.8,2
אוטוביוגרפי,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.555555555555556,0,0.272727272727273,1,0.222222222222222,0,0.888888888888889,0,0.545454545454545,1
אוטודידקטים,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.181818181818182,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.777777777777778,0
אוטודידקטית,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.181818181818182,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.8,2
אוטונומייתה,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.4,2
אוטונומייתו,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.555555555555556,0
אוטונומייתי,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.545454545454545,1
אוטונומייתך,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.818181818181818,1
אוטונומייתם,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.777777777777778,0
אוטונומייתן,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.666666666666667,0
אוטופיותיהם,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
אוטופיותיהן,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
אוטופיותייך,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
אוטופיותיכם,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
אוטופיותיכן,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
אוטופיותינו,0.333333333333333,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
אוכלוסיותיה,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
אוכלוסיותיו,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
אוכלוסיותיי,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
אוכלוסיותיך,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
אוכלוסייתכם,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
אוכלוסייתכן,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
אוכלוסייתנו,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
אוכמניותיהם,0.333333333333333,0,0.555555555555556,0,0.363636363636364,1,0.6,2,0.5,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
