word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
"צצתן",0.7,2,0.7,2,0.8,2,0.666666666666667,0
"צקצק",0.7,2,0.111111111111111,0,0.7,2,0.111111111111111,0
"צקתה",0.7,2,0.111111111111111,0,0.8,2,0.4,2
"צקתו",0.7,2,0.111111111111111,0,0.8,2,0.555555555555556,0
"צקתי",0.7,2,0.111111111111111,0,0.8,2,0.545454545454545,1
"צקתך",0.7,2,0.111111111111111,0,0.8,2,0.818181818181818,1
"צקתם",0.7,2,0.111111111111111,0,0.8,2,0.777777777777778,0
"צקתן",0.7,2,0.111111111111111,0,0.8,2,0.666666666666667,0
"צרבה",0.7,2,0.222222222222222,0,0.3,2,0.4,2
"צרבו",0.7,2,0.222222222222222,0,0.3,2,0.555555555555556,0
"צרבי",0.7,2,0.222222222222222,0,0.3,2,0.545454545454545,1
"צרבך",0.7,2,0.222222222222222,0,0.3,2,0.818181818181818,1
"צרבם",0.7,2,0.222222222222222,0,0.3,2,0.777777777777778,0
"צרבן",0.7,2,0.222222222222222,0,0.3,2,0.666666666666667,0
"צרבת",0.7,2,0.222222222222222,0,0.3,2,0.8,2
"צרוב",0.7,2,0.222222222222222,0,0.555555555555556,0,0.3,2
"צרוד",0.7,2,0.222222222222222,0,0.555555555555556,0,0.181818181818182,1
"צרוח",0.7,2,0.222222222222222,0,0.555555555555556,0,0.636363636363636,1
"צרוי",0.7,2,0.222222222222222,0,0.555555555555556,0,0.545454545454545,1
"צרוך",0.7,2,0.222222222222222,0,0.555555555555556,0,0.818181818181818,1
"צרום",0.7,2,0.222222222222222,0,0.555555555555556,0,0.777777777777778,0
"צרוף",0.7,2,0.222222222222222,0,0.555555555555556,0,0.909090909090909,1
"צרור",0.7,2,0.222222222222222,0,0.555555555555556,0,0.222222222222222,0
"צרות",0.7,2,0.222222222222222,0,0.555555555555556,0,0.8,2
"צרחה",0.7,2,0.222222222222222,0,0.636363636363636,1,0.4,2
"צרחו",0.7,2,0.222222222222222,0,0.636363636363636,1,0.555555555555556,0
"צרחי",0.7,2,0.222222222222222,0,0.636363636363636,1,0.545454545454545,1
"צרחך",0.7,2,0.222222222222222,0,0.636363636363636,1,0.818181818181818,1
"צרחם",0.7,2,0.222222222222222,0,0.636363636363636,1,0.777777777777778,0
"צרחן",0.7,2,0.222222222222222,0,0.636363636363636,1,0.666666666666667,0
"צרחת",0.7,2,0.222222222222222,0,0.636363636363636,1,0.8,2
"צריה",0.7,2,0.222222222222222,0,0.545454545454545,1,0.4,2
"צריו",0.7,2,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0
"צריח",0.7,2,0.222222222222222,0,0.545454545454545,1,0.636363636363636,1
