word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20
"אבסולוטיים",0.333333333333333,0,0.3,2,0.2,2,0.555555555555556,0,0.727272727272727,1,0.555555555555556,0,0.444444444444444,0,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אבסטרקטיות",0.333333333333333,0,0.3,2,0.2,2,0.444444444444444,0,0.222222222222222,0,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2
"אבסטרקטיים",0.333333333333333,0,0.3,2,0.2,2,0.444444444444444,0,0.222222222222222,0,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אבעבועותיה",0.333333333333333,0,0.3,2,0.454545454545455,1,0.3,2,0.555555555555556,0,0.454545454545455,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אבעבועותיו",0.333333333333333,0,0.3,2,0.454545454545455,1,0.3,2,0.555555555555556,0,0.454545454545455,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אבעבועותיי",0.333333333333333,0,0.3,2,0.454545454545455,1,0.3,2,0.555555555555556,0,0.454545454545455,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אבעבועותיך",0.333333333333333,0,0.3,2,0.454545454545455,1,0.3,2,0.555555555555556,0,0.454545454545455,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אגואיסטיות",0.333333333333333,0,0.272727272727273,1,0.555555555555556,0,0.333333333333333,0,0.545454545454545,1,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2
"אגואיסטיים",0.333333333333333,0,0.272727272727273,1,0.555555555555556,0,0.333333333333333,0,0.545454545454545,1,0.2,2,0.444444444444444,0,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אגוצנטריות",0.333333333333333,0,0.272727272727273,1,0.555555555555556,0,0.7,2,0.5,2,0.444444444444444,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.8,2
"אגוצנטריים",0.333333333333333,0,0.272727272727273,1,0.555555555555556,0,0.7,2,0.5,2,0.444444444444444,0,0.222222222222222,0,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אגנוסטיותה",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.4,2
"אגנוסטיותו",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.555555555555556,0
"אגנוסטיותי",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1
"אגנוסטיותך",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.818181818181818,1
"אגנוסטיותם",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.777777777777778,0
"אגנוסטיותן",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.666666666666667,0
"אגנוסטיקני",0.333333333333333,0,0.272727272727273,1,0.5,2,0.555555555555556,0,0.2,2,0.444444444444444,0,0.545454545454545,1,0.111111111111111,0,0.5,2,0.545454545454545,1
"אגרונומיהם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.4,2,0.777777777777778,0
"אגרונומיהן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.4,2,0.666666666666667,0
"אגרונומיות",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2
"אגרונומייך",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
"אגרונומיים",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אגרונומיכם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
"אגרונומיכן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
"אגרונומינו",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.5,2,0.555555555555556,0
"אגרונומיתה",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.4,2
"אגרונומיתו",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.555555555555556,0
"אגרונומיתי",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.545454545454545,1
"אגרונומיתך",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.818181818181818,1
"אגרונומיתם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.777777777777778,0
"אגרונומיתן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.8,2,0.666666666666667,0
"אגרופנותכם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.555555555555556,0,0.8,2,0.363636363636364,1,0.777777777777778,0
"אגרופנותכן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.555555555555556,0,0.8,2,0.363636363636364,1,0.666666666666667,0
"אגרופנותנו",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.555555555555556,0,0.8,2,0.5,2,0.555555555555556,0
"אגרופניתכם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
"אגרופניתכן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
"אגרופניתנו",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.555555555555556,0,0.888888888888889,0,0.5,2,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
"אגרסיביותה",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.4,2
"אגרסיביותו",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.555555555555556,0
"אגרסיביותי",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1
"אגרסיביותך",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.818181818181818,1
"אגרסיביותם",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.777777777777778,0
"אגרסיביותן",0.333333333333333,0,0.272727272727273,1,0.222222222222222,0,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.666666666666667,0
"אדיבויותיה",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אדיבויותיו",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אדיבויותיי",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אדיבויותיך",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.3,2,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אדיקויותיה",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אדיקויותיו",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אדיקויותיי",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אדיקויותיך",0.333333333333333,0,0.181818181818182,1,0.545454545454545,1,0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אדמומיותיה",0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אדמומיותיו",0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אדמומיותיי",0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אדמומיותיך",0.333333333333333,0,0.181818181818182,1,0.6,2,0.555555555555556,0,0.6,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אדמירלותכם",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.777777777777778,0
"אדמירלותכן",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.666666666666667,0
"אדמירלותנו",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.555555555555556,0,0.8,2,0.5,2,0.555555555555556,0
"אדמירליתכם",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
"אדמירליתכן",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
"אדמירליתנו",0.333333333333333,0,0.181818181818182,1,0.6,2,0.545454545454545,1,0.222222222222222,0,0.727272727272727,1,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
"אדפטציותיה",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אדפטציותיו",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אדפטציותיי",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אדפטציותיך",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אדפטצייתכם",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
"אדפטצייתכן",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
"אדפטצייתנו",0.333333333333333,0,0.181818181818182,1,0.888888888888889,0,0.444444444444444,0,0.7,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
"אדריכלויות",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.545454545454545,1,0.555555555555556,0,0.8,2
"אדריכלותכם",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.777777777777778,0
"אדריכלותכן",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.363636363636364,1,0.666666666666667,0
"אדריכלותנו",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.5,2,0.555555555555556,0
"אדריכליתכם",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
"אדריכליתכן",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
"אדריכליתנו",0.333333333333333,0,0.181818181818182,1,0.222222222222222,0,0.545454545454545,1,0.363636363636364,1,0.727272727272727,1,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
"אובייקטיבי",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.3,2,0.545454545454545,1
"אובייקטיהם",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.4,2,0.777777777777778,0
"אובייקטיהן",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.4,2,0.666666666666667,0
"אובייקטייך",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
"אובייקטיכם",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
"אובייקטיכן",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
"אובייקטינו",0.333333333333333,0,0.555555555555556,0,0.3,2,0.545454545454545,1,0.545454545454545,1,0.111111111111111,0,0.444444444444444,0,0.545454545454545,1,0.5,2,0.555555555555556,0
"אובליסקיהם",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.4,2,0.777777777777778,0
"אובליסקיהן",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.4,2,0.666666666666667,0
"אובליסקייך",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
"אובליסקיכם",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
"אובליסקיכן",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
"אובליסקינו",0.333333333333333,0,0.555555555555556,0,0.3,2,0.727272727272727,1,0.545454545454545,1,0.2,2,0.111111111111111,0,0.545454545454545,1,0.5,2,0.555555555555556,0
"אובססיביות",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.555555555555556,0,0.8,2
"אובססיביים",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.3,2,0.545454545454545,1,0.545454545454545,1,0.777777777777778,0
"אובססיותיה",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אובססיותיו",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אובססיותיי",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אובססיותיך",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אובססייתכם",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.777777777777778,0
"אובססייתכן",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.363636363636364,1,0.666666666666667,0
"אובססייתנו",0.333333333333333,0,0.555555555555556,0,0.3,2,0.2,2,0.2,2,0.545454545454545,1,0.545454545454545,1,0.8,2,0.5,2,0.555555555555556,0
"אודיטוריום",0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.444444444444444,0,0.555555555555556,0,0.222222222222222,0,0.545454545454545,1,0.555555555555556,0,0.777777777777778,0
"אודיסאותיה",0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2
"אודיסאותיו",0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.555555555555556,0
"אודיסאותיי",0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1
"אודיסאותיך",0.333333333333333,0,0.555555555555556,0,0.181818181818182,1,0.545454545454545,1,0.2,2,0.333333333333333,0,0.555555555555556,0,0.8,2,0.545454545454545,1,0.818181818181818,1
"אווילותיהם",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.777777777777778,0
"אווילותיהן",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.4,2,0.666666666666667,0
"אווילותייך",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.545454545454545,1,0.818181818181818,1
"אווילותיכם",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.777777777777778,0
"אווילותיכן",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.363636363636364,1,0.666666666666667,0
"אווילותינו",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.727272727272727,1,0.555555555555556,0,0.8,2,0.545454545454545,1,0.5,2,0.555555555555556,0
"אווירוניהם",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.545454545454545,1,0.4,2,0.777777777777778,0
"אווירוניהן",0.333333333333333,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1,0.222222222222222,0,0.555555555555556,0,0.5,2,0.545454545454545,1,0.4,2,0.666666666666667,0
